Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Jose Altuve","HOU",138.346,599.634,540.231,137.012,91.205,24.5737,0.771282,20.4616,74.4665,69.558,49.6621,1.86212,105.184,5.11572,3.61584,1.0092,11.8487,11.4432,3.90721,0.253617,0.0828207,0.175414,0.472145,0.320383,0.415586,0.319897,0.73597,0.16197,4.06596,0.278694,,-0.262876,74.1825,3.33117,105.485,-0.262876,-2.92,3.6132442951202393,-3.663641035556793,2.10641,115.30999755859375,,,,,,,668.1,4.841304347,668.1,4.841304347,,,,,,,,,,,,,,,,,,,"Jose Altuve","5417",514888
"Teoscar Hernández","LAD",132.411,553.842,507.865,133.742,80.3839,25.5866,1.44244,26.3286,77.3033,80.3234,36.0401,0.864841,142.237,5.3776,4.00015,0.559241,10.3432,6.1562,1.97789,0.263341,0.065073,0.256819,0.25338,0.316582,0.474928,0.33869,0.79151,0.211587,4.34746,0.312885,,-0.377127,76.9679,11.5272,118.108,-0.377127,-3.34,11.50917187333107,-9.470138311386108,2.09388,128.19000244140625,,,,,,,696.7,5.278030303,696.7,5.278030303,,,,,,,,,,,,,,,,,,,"Teoscar Hernandez","13066",606192
"Agustín Ramírez","MIA",124.311,519.517,473.745,116.87,73.4212,24.7225,1.03011,17.6961,59.7543,65.0006,36.4528,1.85534,104.747,5.10827,3.65295,0.558215,10.6781,8.90896,3.52774,0.246694,0.0701667,0.201625,0.348007,0.305286,0.415289,0.311422,0.720575,0.168595,4.12497,0.279399,,-0.409706,60.6961,-0.688883,97.5781,-0.409706,5.61,-1.9009385406970978,5.0728538036346436,2.09294,84.38999938964844,,,,,,,557.5,4.495967741,557.5,4.495967741,,,,,,,,,,,,,,,,,,,"Agustin Ramirez","26546",682663
"Salvador Perez","KCR",141.101,576.48,525.077,131.438,77.4438,25.4103,0,28.5838,64.9728,92.4408,30.0771,4.03064,120.487,9.31494,5.20482,0.50003,9.41519,0.408079,0.209493,0.250321,0.0521738,0.209004,0.249631,0.299873,0.462026,0.323744,0.761899,0.211705,1.59707,0.269808,,-0.748879,73.1185,5.00296,104.542,-0.748879,-2.74,2.337374269962311,-1.7800337076187134,2.08706,91.36000061035156,,,,,,,670.7,4.756737588,670.7,4.756737588,,,,,,,,,,,,,,,,,,,"Salvador Perez","7304",521692
"Matt McLain","CIN",130.75,544.787,484.663,114.457,71.7506,22.2218,2.68222,17.8022,67.4295,58.0805,48.8327,0.594951,153.324,6.48754,3.32127,1.48291,6.90519,16.1554,4.43814,0.236158,0.0896363,0.281438,0.318494,0.31249,0.40327,0.312681,0.71576,0.167112,5.73561,0.305041,,0.578631,64.2054,-0.165376,94.9017,0.578631,2.74,-2.713247001171112,4.939117431640625,2.08217,158.88999938964844,,,,,,,587.7,4.486259541,587.7,4.486259541,,,,,,,,,,,,,,,,,,,"Matt McLain","29695",680574
"Michael Harris II","ATL",138.507,572.071,533.686,139.398,90.9841,28.5935,1.68195,18.1381,72.7301,66.7647,27.9645,2.01343,112.98,4.76435,3.75353,1.9022,10.3799,18.9107,5.04088,0.261198,0.0488829,0.197492,0.247518,0.301887,0.423038,0.311688,0.724925,0.16184,5.56848,0.298432,,0.914391,66.9595,-0.63506,98.6304,0.914391,-1.05,-0.014231860637664795,1.0874536037445068,2.05711,99.80000305175781,,,,,,,630.2,4.533812949,630.2,4.533812949,,,,,,,,,,,,,,,,,,,"Michael Harris II","25931",671739
"Munetaka Murakami","CHW",132.564,546.565,456.881,94.0974,46.6641,15.8012,0.724022,30.9081,77.0683,77.0623,80.7353,2.47386,206.062,5.94757,2.42646,0.574524,6.82856,11.5199,2.2607,0.205956,0.147714,0.377013,0.391801,0.331105,0.446661,0.337599,0.777766,0.240705,4.58953,0.284204,,0.514201,75.4726,10.8917,116.846,0.514201,0,11.366320312023163,-10.082578659057617,2.05603,999,,,,,,,691.1,5.196240601,691.1,5.196240601,,,,,,,,,,,,,,,,,,,"Munetaka Murakami","sa3063258",808959
"CJ Abrams","WSN",140.507,613.68,557.17,136.122,88.2907,28.5717,2.93408,16.3255,74.3784,64.4482,37.9837,1.39121,119.488,11.9573,4.27651,2.29225,8.7059,30.2708,8.26223,0.244309,0.0618949,0.194708,0.317887,0.304329,0.394024,0.304146,0.698353,0.149714,6.29568,0.281455,,1.76725,68.072,-4.43899,93.955,1.76725,-3.48,-2.6295173168182373,2.0612568855285645,2.0308,64.5199966430664,,,,,,,640.8,4.544680851,640.8,4.544680851,,,,,,,,,,,,,,,,,,,"CJ Abrams","25768",682928
"Cody Bellinger","NYY",138.577,594.432,534.016,132.045,83.0495,24.632,3.52487,20.839,71.945,68.5269,50.3284,2.6293,92.9787,3.24645,6.31227,0.528488,8.06698,11.393,2.86061,0.247269,0.0846663,0.156416,0.541289,0.312543,0.423666,0.317097,0.736208,0.176397,5.15969,0.260735,,0.222533,72.1876,1.95083,104.108,0.222533,1.12,3.1009491235017776,-3.7889074087142944,2.02286,79.86000061035156,,,,,,,669.4,4.815827338,669.4,4.815827338,,,,,,,,,,,,,,,,,,,"Cody Bellinger","15998",641355
"Alec Bohm","PHI",132.709,561.476,515.502,140.001,98.986,26.0352,1.00487,13.9748,62.3006,67.2108,35.2681,0.838446,89.4353,4.4307,5.68853,0.587073,13.272,2.59148,1.02461,0.271582,0.0628132,0.159286,0.394342,0.320384,0.407312,0.316064,0.727696,0.135731,2.9889,0.301657,,-0.811317,67.7146,1.37188,100.489,-0.811317,-0.13,-0.48591214418411255,1.3530187606811523,1.99996,243.64999389648438,,,,,,,600.6,4.515789473,600.6,4.515789473,,,,,,,,,,,,,,,,,,,"Alec Bohm","21618",664761
"Matt Olson","ATL",153.677,665.028,573.028,136.033,82.2815,26.6364,0.444714,26.6703,80.5814,85.6773,80.7839,3.81713,157.892,5.67568,4.92342,0.616909,11.7015,1.09144,0.438292,0.237393,0.121474,0.237422,0.511639,0.334872,0.425057,0.330485,0.759929,0.187664,2.12041,0.278001,,-1.04997,87.9892,9.41106,111.507,-1.04997,1,8.019821643829346,-10.857792854309082,1.97337,49.029998779296875,,,,,,,783.6,5.088311688,783.6,5.088311688,,,,,,,,,,,,,,,,,,,"Matt Olson","14344",621566
"Joey Bart","PIT",81.932,307.891,272.473,64.7762,44.0487,11.5427,0.339705,8.84514,34.1469,34.2706,27.7111,0.0131623,86.2689,5.53734,1.78669,0.382849,6.63121,0.842243,0.320105,0.237734,0.0900029,0.280193,0.321217,0.318771,0.379978,0.309049,0.698749,0.142244,2.47489,0.31221,,-0.472843,35.3783,-1.00138,95.4103,-0.472843,4.73,-2.147697329521179,11.051913261413574,1.95906,999,,,,,,,315.3,3.845121951,315.3,3.845121951,,,,,,,,,,,,,,,,,,,"Joey Bart","21524",663698
"Willson Contreras","BOS",133.495,562.667,486.417,123.125,76.5614,22.5509,1.32471,22.6877,71.9411,74.3211,51.6299,0.873512,142.398,16.4014,3.92097,1.2352,12.0168,5.10656,1.76235,0.253126,0.0917592,0.253077,0.362574,0.342347,0.444862,0.342706,0.787208,0.191736,3.92389,0.308797,,-0.649188,80.0289,13.5454,116.425,-0.649188,0.38,10.243326842784882,-10.488844990730286,1.95627,168.5399932861328,,,,,,,699.3,5.257894736,699.3,5.257894736,,,,,,,,,,,,,,,,,,,"Willson Contreras","11609",575929
"Michael Busch","CHC",141.285,590.432,519.516,125.949,72.855,26.8801,1.63318,24.5806,73.6801,80.2946,57.951,1.26475,151.04,8.0379,4.1503,0.777288,9.65309,3.16505,1.02922,0.242435,0.0981502,0.255812,0.383681,0.325509,0.442407,0.332452,0.767916,0.199972,3.45048,0.29125,,-0.696726,79.0624,9.29833,115.118,-0.696726,0.1,9.882361233234406,-10.852325819432735,1.91057,106.19000244140625,,,,,,,711.2,5.043971631,711.2,5.043971631,,,,,,,,,,,,,,,,,,,"Michael Busch","26319",683737
"Steven Kwan","CLE",147.102,644.761,574.881,151.921,120.094,23.6141,3.77305,4.44014,70.6524,50.9438,56.9803,1.36278,55.1413,4.8142,5.40516,2.67996,12.4771,16.6571,4.86065,0.264266,0.0883743,0.085522,1.03335,0.332849,0.341639,0.300437,0.674488,0.0773736,5.06699,0.283234,,0.149136,69.5782,-6.60532,92.6882,0.149136,1.64,-5.407256186008453,1.8072699010372162,1.90216,169.52000427246094,,,,,,,610.5,4.153061224,610.5,4.153061224,,,,,,,,,,,,,,,,,,,"Steven Kwan","24610",680757
"Lars Nootbaar","STL",116.382,494.639,429.08,104.511,65.8489,20.412,1.22228,17.0277,60.2659,57.2982,57.5628,2.01573,100.467,3.38301,3.26422,1.34863,9.59385,5.55384,1.93119,0.243569,0.116373,0.203112,0.572951,0.335414,0.415891,0.328009,0.751305,0.172321,3.89542,0.277857,,-0.503838,64.4507,6.00529,112.43,-0.503838,0.35,6.782952845096588,-4.7345031797885895,1.89331,740.6699829101562,,,,,,,571.3,4.925,571.3,4.925,,,,,,,,,,,,,,,,,,,"Lars Nootbaar","21454",663457
"Andrés Giménez","TOR",138.072,558.356,507.005,123.642,90.3219,22.4466,2.36921,8.50413,65.1507,46.7062,30.3018,1.54476,98.4949,13.6977,4.13445,3.21735,10.3629,22.3636,5.24497,0.243867,0.0542696,0.176402,0.307648,0.301981,0.347806,0.286602,0.649787,0.103939,6.20393,0.284896,,1.44826,53.9819,-11.9922,82.5766,1.44826,2.71,-10.017866492271423,9.102222442626953,1.87253,388.1700134277344,,,,,,,507,3.673913043,507,3.673913043,,,,,,,,,,,,,,,,,,,"Andres Gimenez","19950",665926
"Heliot Ramos","SFG",144.191,607.587,549.192,141.164,91.4745,26.343,1.35495,21.9912,75.0341,75.1673,45.1317,1.30128,143.756,8.17366,4.16341,0.926413,12.1089,6.65214,2.35332,0.257039,0.0742802,0.236602,0.313946,0.320557,0.430069,0.325196,0.750625,0.17303,3.82015,0.307456,,-0.580496,77.7804,5.98933,110.748,-0.580496,-1.93,7.1596567034721375,-9.290176510810852,1.85022,218.91000366210938,,,,,,,695.2,4.827777777,695.2,4.827777777,,,,,,,,,,,,,,,,,,,"Heliot Ramos","22515",671218
"Jonathan Aranda","TBR",136.515,568.157,500.718,128.974,80.7256,25.8612,1.00893,21.3781,67.3793,76.6339,53.3515,2.48168,138.078,9.12289,4.46306,0.501493,10.8458,0.955684,0.333105,0.257578,0.0939027,0.243028,0.386386,0.337261,0.441341,0.337115,0.778602,0.183763,2.40908,0.311218,,-0.874252,78.2307,11.0986,115.888,-0.874252,-0.03,9.764650821685791,-11.435307769104838,1.8298,194.9600067138672,,,,,,,687.8,5.020437956,687.8,5.020437956,,,,,,,,,,,,,,,,,,,"Jonathan Aranda","21837",666018
"Danny Jansen","TEX",89.977,333.361,289.85,58.9991,35.1399,11.6167,0.589408,11.6531,35.4419,37.1149,35.2811,0.212821,80.1725,5.00616,2.14688,0.554757,4.356,0.371436,0.143894,0.203551,0.105834,0.240497,0.440065,0.2988,0.368308,0.295395,0.667107,0.164757,2.29372,0.236528,,-0.48118,34.6092,-4.77996,89.4355,-0.48118,3.89,-4.632036089897156,10.832669496536255,1.80831,999,,,,,,,313.7,3.485555555,313.7,3.485555555,,,,,,,,,,,,,,,,,,,"Danny Jansen","16535",643376
"Ceddanne Rafaela","BOS",140.047,558.875,522.103,130.67,84.7804,25.3103,3.99923,16.5801,68.5255,62.3097,24.2935,0.749753,122.933,6.03961,4.06736,2.37185,7.31602,21.0186,5.47789,0.250276,0.0434686,0.219965,0.197616,0.289312,0.409343,0.300954,0.698655,0.159066,6.33754,0.295068,,1.20544,60.5446,-5.49077,87.6639,1.20544,3.17,-6.920356631278992,5.331218957901001,1.80545,127.63999938964844,,,,,,,582.6,4.161428571,582.6,4.161428571,,,,,,,,,,,,,,,,,,,"Ceddanne Rafaela","24262",678882
"Lawrence Butler","ATH",135.295,560.359,504.844,121.543,72.1571,25.695,1.41037,22.281,73.8595,66.6787,49.1035,0.700527,151.065,1.76517,3.55757,1.08853,8.69279,15.5037,4.73328,0.240754,0.0876286,0.269587,0.325048,0.30828,0.429642,0.319056,0.737922,0.188887,5.17523,0.296257,,0.354829,68.9407,2.72999,101.51,0.354829,0.73,1.3520029187202454,-3.018132209777832,1.8028,158.75,,,,,,,635.5,4.707407407,635.5,4.707407407,,,,,,,,,,,,,,,,,,,"Lawrence Butler","22542",671732
"Luis Robert Jr.","NYM",127.357,521.495,472.905,110.596,69.2976,19.7854,2.6026,18.9105,71.3662,55.3088,37.8691,2.18945,147.189,5.98135,3.49936,0.727148,4.88469,29.3385,7.83033,0.233865,0.0726165,0.282244,0.257282,0.296867,0.406674,0.304137,0.703542,0.172809,6.95181,0.29547,,1.92853,57.8425,-3.77611,97.2296,1.92853,-1.75,0.21619629859924316,0.02127361297607422,1.79945,105.66999816894531,,,,,,,567,4.464566929,567,4.464566929,,,,,,,,,,,,,,,,,,,"Luis Robert Jr.","20043",673357
"Jo Adell","LAA",139.47,567.467,515.909,122.198,67.238,23.0591,1.43532,30.4654,72.2367,79.7933,39.665,1.23376,155.531,7.85313,3.52036,0.519364,7.55684,10.1168,3.08135,0.236859,0.0698984,0.27408,0.255029,0.29935,0.464275,0.32665,0.763626,0.227416,4.63494,0.275115,,0.0120609,73.3144,6.26376,108.383,0.0120609,-2.48,5.6187603287398815,-7.749460220336914,1.7803,119.12999725341797,,,,,,,676.2,4.864748201,676.2,4.864748201,,,,,,,,,,,,,,,,,,,"Jo Adell","20220",666176
"Jonathan India","KCR",121.89,514.345,444.195,109.368,71.5046,23.5102,1.4341,12.9191,62.8475,55.0115,52.5652,0.0219882,98.515,12.5487,3.69387,1.34264,9.75091,8.50423,2.67744,0.246216,0.102198,0.191535,0.533575,0.340119,0.392854,0.324612,0.732973,0.146638,4.51434,0.286663,,-0.297377,65.5999,4.82603,105.14,-0.297377,-1.42,2.8185335397720337,-3.1420592069625854,1.77813,604.1400146484375,,,,,,,570.6,4.67704918,570.6,4.67704918,,,,,,,,,,,,,,,,,,,"Jonathan India","21523",663697
"Kyle Teel","CHW",99.757,400.464,351.432,85.4138,57.7254,15.3367,1.54329,10.8085,46.447,40.0628,41.3022,0.334972,104.298,3.9708,2.93813,0.820864,6.90842,4.60975,1.32657,0.243045,0.103136,0.260443,0.396002,0.327009,0.387735,0.315046,0.714744,0.14469,4.28757,0.311812,,-0.299053,47.9653,0.647401,101.31,-0.299053,0,0.3193403482437134,3.1599440574645996,1.76618,233.27999877929688,,,,,,,425,4.25,425,4.25,,,,,,,,,,,,,,,,,,,"Kyle Teel","33549",691019
"Konnor Griffin","PIT",97.524,406.7,372.331,95.4822,66.7187,16.7039,1.11596,10.9436,50.0178,43.0055,23.9241,1.28997,104.823,7.00956,2.15712,1.2779,6.74738,16.3428,2.51214,0.256444,0.058825,0.257741,0.228233,0.311813,0.395478,0.308225,0.707292,0.139034,5.89879,0.326755,,1.60365,46.46,-1.59475,94.846,1.60365,0,-0.8807008266448975,4.514999866485596,1.75623,999,,,,,,,433.4,4.422448979,433.4,4.422448979,,,,,,,,,,,,,,,,,,,"Konnor Griffin","sa3065496",804606
"Logan O'Hoppe","LAA",116.739,452.975,412.484,95.0335,57.4014,17.5519,0.898185,19.1821,49.9615,56.9104,31.411,0.409566,131.571,5.13628,2.81998,1.12423,6.74049,2.80079,0.923207,0.230393,0.0693438,0.29046,0.238738,0.291204,0.416812,0.3063,0.708016,0.186418,3.21133,0.286718,,-0.435426,51.0382,-2.48428,94.3644,-0.435426,-2.25,-3.444197803735733,4.904638767242432,1.74454,245.5500030517578,,,,,,,467.4,3.994871794,467.4,3.994871794,,,,,,,,,,,,,,,,,,,"Logan O'Hoppe","24729",681351
"Carlos Narváez","BOS",108.059,409.741,366.871,82.2766,54.0638,14.704,0.442926,13.0658,42.6087,47.8193,35.108,0.925039,108.533,3.72024,2.99033,1.05108,7.27845,2.71281,1.20896,0.224265,0.0856834,0.264882,0.323478,0.296324,0.373602,0.2937,0.669926,0.149336,2.87982,0.27878,,-0.559663,41.9753,-6.43871,82.667,-0.559663,3.43,-8.930253028869629,11.46468997001648,1.70218,432.9200134277344,,,,,,,377.8,3.498148148,377.8,3.498148148,,,,,,,,,,,,,,,,,,,"Carlos Narvaez","19722",665966
"Evan Carter","TEX",109.101,433.401,384.038,90.0396,58.241,18.1963,3.23067,10.3716,54.3619,39.9518,40.0823,1.59136,98.6934,5.60925,3.13171,0.539414,5.35915,16.2833,3.6639,0.234455,0.0924832,0.227719,0.406129,0.313567,0.379681,0.303963,0.693248,0.145226,6.4691,0.286467,,1.08061,48.0103,-3.19942,95.3378,1.08061,3.12,-1.3009164333343506,3.020961172878742,1.70217,278.489990234375,,,,,,,440.5,4.041284403,440.5,4.041284403,,,,,,,,,,,,,,,,,,,"Evan Carter","27790",694497
"Tyler Stephenson","CIN",108.301,424.774,376.457,89.086,57.0202,16.7736,0.539426,14.7527,47.0822,50.7088,39.9994,0.810758,120.638,4.93948,2.84398,0.49391,8.09257,0.960704,0.384312,0.236643,0.0941663,0.284006,0.331565,0.315918,0.401631,0.313848,0.717549,0.164987,2.2606,0.304758,,-0.63299,50.4638,0.273528,95.7012,-0.63299,0.86,-2.7972163558006287,5.147278189659119,1.68636,284.3900146484375,,,,,,,455.3,4.21574074,455.3,4.21574074,,,,,,,,,,,,,,,,,,,"Tyler Stephenson","17988",663886
"Isaac Paredes","HOU",117.155,495.073,426.953,99.7099,63.2636,17.9203,0.402382,18.1237,58.4968,57.7415,54.5378,0.407163,82.2265,9.44141,3.67048,0.470528,8.0307,1.04083,0.424725,0.233538,0.110161,0.16609,0.663262,0.330951,0.404742,0.323904,0.735693,0.171204,2.30488,0.247027,,-0.803094,62.8574,4.36076,108.245,-0.803094,0.18,4.00758558511734,-4.691414177417755,1.6734,238.27000427246094,,,,,,,548.3,4.686324786,548.3,4.686324786,,,,,,,,,,,,,,,,,,,"Isaac Paredes","20036",670623
"Jeff McNeil","ATH",131.422,535.579,477.4,120.654,80.8756,25.285,2.12672,12.3669,60.1367,55.1772,42.7736,2.05079,69.9102,8.30121,4.47675,2.62696,10.4197,2.75524,0.948993,0.252732,0.0798643,0.130532,0.611837,0.322222,0.392319,0.312188,0.714541,0.139588,3.44907,0.270989,,-0.695136,62.9058,-0.376962,96.7791,-0.695136,-0.83,-2.7282825112342834,0.513933002948761,1.65945,477.3800048828125,,,,,,,553.2,4.222900763,553.2,4.222900763,,,,,,,,,,,,,,,,,,,"Jeff McNeil","15362",643446
"Brandon Lowe","PIT",123.739,527.334,472.162,112.205,67.0825,23.4871,1.1625,20.4734,61.7279,69.1115,45.649,1.1029,135.632,5.12165,3.92465,0.477117,7.90185,4.11444,1.31685,0.237642,0.0865656,0.257203,0.336566,0.309337,0.422393,0.316983,0.73173,0.184751,3.44985,0.28668,,-0.487131,63.9901,1.68151,100.845,-0.487131,-2.91,0.040901005268096924,-1.3921507596969604,1.65678,183.63999938964844,,,,,,,573.4,4.624193548,573.4,4.624193548,,,,,,,,,,,,,,,,,,,"Brandon Lowe","18882",664040
"Sean Murphy","ATL",90.141,350.385,305.981,67.9705,41.2209,13.1597,0,13.5899,40.0062,43.8382,33.3247,0.583447,97.0337,7.59898,2.23077,0.396645,6.8764,0.158863,0.0783055,0.222139,0.0951088,0.276934,0.343434,0.311896,0.39839,0.311762,0.710286,0.176251,1.66792,0.275221,,-0.538735,41.0328,-0.367873,98.6812,-0.538735,4.54,-1.086410403251648,5.553826808929443,1.64977,744.2899780273438,,,,,,,367.1,4.078888888,367.1,4.078888888,,,,,,,,,,,,,,,,,,,"Sean Murphy","19352",669221
"Brenton Doyle","COL",137.276,561.142,513.776,132.528,82.9579,26.3537,3.64126,19.5747,74.579,66.7078,36.3346,0.368519,149.99,3.29765,4.28794,3.44554,7.69526,20.7378,5.53066,0.257948,0.0647511,0.267295,0.242246,0.308698,0.437716,0.321351,0.746414,0.179768,6.441,0.324113,,1.07579,70.0829,3.77969,92.0682,1.07579,-0.49,-4.199414849281311,1.6284565925598145,1.64707,167.1300048828125,,,,,,,657.1,4.796350364,657.1,4.796350364,,,,,,,,,,,,,,,,,,,"Brenton Doyle","25479",686668
"Ozzie Albies","ATL",139.732,587.579,533.767,130.71,83.9537,27.3475,1.66552,17.7428,67.0525,67.9374,42.4288,1.35909,88.7753,4.80709,6.001,0.574814,8.69234,9.0882,3.00801,0.244881,0.0722096,0.151087,0.477935,0.303142,0.402079,0.305607,0.705221,0.157198,4.13603,0.260742,,-0.271291,65.874,-3.55294,94.4652,-0.271291,-1.82,-4.125749230384827,0.3363577127456665,1.61239,152.30999755859375,,,,,,,608.2,4.344285714,608.2,4.344285714,,,,,,,,,,,,,,,,,,,"Ozzie Albies","16556",645277
"Joey Ortiz","MIL",131.371,513.513,469.752,113.076,80.3022,19.2129,3.06463,10.4964,55.0264,49.8118,32.9517,0.562096,89.9578,4.01159,3.17698,3.62036,9.15331,13.0137,3.66506,0.240714,0.0641692,0.175181,0.366302,0.294257,0.361696,0.28753,0.655952,0.120981,5.48563,0.2754,,0.3314,50.0335,-10.6421,83.307,0.3314,2.41,-9.828288912773132,8.491990804672241,1.61126,744.22998046875,,,,,,,453.5,3.461832061,453.5,3.461832061,,,,,,,,,,,,,,,,,,,"Joey Ortiz","25493",687401
"Jake Meyers","HOU",116.58,457.946,412.385,103.161,70.7091,21.4271,0.972292,10.0523,53.8996,44.2352,34.7241,0.329996,94.7193,5.8713,2.85218,2.11376,8.51374,10.6869,3.16705,0.250157,0.0758258,0.206835,0.3666,0.315371,0.379959,0.305737,0.69533,0.129802,4.69332,0.2999,,0.107796,51.3891,-2.72075,95.7302,0.107796,0.35,-2.196771912276745,2.149074047803879,1.60774,744.3400268554688,,,,,,,460.9,3.939316239,460.9,3.939316239,,,,,,,,,,,,,,,,,,,"Jake Meyers","20308",676694
"Carson Kelly","CHC",95.234,363.292,321.096,75.4392,49.4777,13.0346,0.381711,12.5452,40.5397,44.2739,33.6212,0.254232,72.6918,4.03298,3.08868,0.551966,6.85027,1.16854,0.44546,0.234943,0.0925461,0.200092,0.462518,0.312552,0.395124,0.310102,0.707676,0.160181,2.4858,0.263213,,-0.522254,42.0546,-0.871115,99.8071,-0.522254,-2.69,-0.6053215116262436,3.7460994720458984,1.55797,632.9099731445312,,,,,,,374.8,3.945263157,374.8,3.945263157,,,,,,,,,,,,,,,,,,,"Carson Kelly","13620",608348
"Bryan Reynolds","PIT",146.132,632.156,562.37,144.607,95.5236,28.9257,3.43805,16.7192,75.5711,72.3215,56.354,2.09795,151.772,8.24555,4.57696,0.609198,12.3423,6.09618,1.83106,0.257138,0.0891457,0.240087,0.371306,0.33126,0.40999,0.323279,0.74125,0.152852,4.46204,0.320958,,-0.573847,79.9415,5.24742,105.158,-0.573847,-1.84,3.2908120155334473,-9.095614790916443,1.55793,204.6199951171875,,,,,,,708.8,4.85479452,708.8,4.85479452,,,,,,,,,,,,,,,,,,,"Bryan Reynolds","19326",668804
"Nolan Arenado","ARI",133.923,558.957,512.704,129.323,88.1879,24.1743,0.894137,16.0664,59.0407,70.0165,36.1151,2.47965,75.1947,3.98708,5.45197,0.699315,10.2336,2.45688,1.12077,0.252237,0.0646116,0.134527,0.480288,0.303489,0.396885,0.302945,0.700374,0.144648,2.62917,0.265303,,-0.798157,61.4571,-4.58797,92.1283,-0.798157,0.69,-6.013015031814575,2.5666703581809998,1.55006,676.9400024414062,,,,,,,556.1,4.15,556.1,4.15,,,,,,,,,,,,,,,,,,,"Nolan Arenado","9777",571448
"Christian Yelich","MIL",134.939,576.382,504.007,128.612,85.5881,22.5681,2.65223,17.8031,72.5033,68.8311,64.3926,4.80935,140.663,4.09277,2.83477,1.05469,13.5291,15.9456,4.09961,0.255178,0.111719,0.244045,0.45778,0.342582,0.416449,0.330242,0.759032,0.161271,5.14858,0.318071,,0.524876,76.1467,8.0427,112.566,0.524876,-0.05,9.10900104045868,-13.238482285290956,1.53948,126.66999816894531,,,,,,,694.6,5.145185185,694.6,5.145185185,,,,,,,,,,,,,,,,,,,"Christian Yelich","11477",592885
"Ryan McMahon","NYY",117.255,473.751,413.88,88.0901,54.2097,16.3945,0.95163,16.5343,53.4126,52.0548,53.768,1.35805,149.748,2.69195,2.99339,0.417824,7.68697,3.53326,1.19614,0.21284,0.113494,0.316091,0.359056,0.305388,0.376899,0.300312,0.682287,0.164059,3.3388,0.285549,,-0.504828,51.0758,-4.90154,92.5457,-0.504828,1.56,-4.667098045349121,3.3694905042648315,1.53552,730.1599731445312,,,,,,,466.5,3.987179487,466.5,3.987179487,,,,,,,,,,,,,,,,,,,"Ryan McMahon","15112",641857
"Josh Naylor","SEA",144.175,607.379,543.69,135.753,90.5029,24.8485,0.244961,20.1568,70.3551,73.9197,51.3525,5.28315,88.5877,5.98642,5.52054,0.657911,12.6886,12.9773,5.67195,0.249689,0.0845476,0.145852,0.579679,0.318345,0.407515,0.313679,0.725861,0.157827,3.66052,0.262441,,-0.668432,72.0741,0.307616,107.157,-0.668432,0.91,4.454963743686676,-10.464605152606964,1.52398,66.02999877929688,,,,,,,657,4.5625,657,4.5625,,,,,,,,,,,,,,,,,,,"Josh Naylor","18839",647304
"Cedric Mullins","TBR",111.251,450.662,399.46,92.1204,55.2421,17.1,2.68744,17.0908,59.5647,50.2604,41.226,0.582381,100.015,4.02942,3.10987,2.80825,4.81012,20.8008,4.67384,0.230612,0.0914788,0.221928,0.4122,0.306762,0.41523,0.313583,0.721992,0.184618,6.49451,0.262834,,1.58654,53.4424,0.193255,99.6774,1.58654,-3.43,1.4151647090911865,-2.1171252727508545,1.51516,322.7200012207031,,,,,,,503.3,4.534234234,503.3,4.534234234,,,,,,,,,,,,,,,,,,,"Cedric Mullins","17929",656775
"Josh Jung","TEX",124.125,507.215,470.074,114.893,75.6468,22.2713,1.02726,15.9473,55.0119,59.6961,29.0879,0.40877,127.106,4.27595,3.26761,0.509548,8.24167,3.75166,1.42273,0.244414,0.0573483,0.250597,0.228847,0.292589,0.397938,0.29957,0.690527,0.153524,3.41017,0.299573,,-0.549257,54.378,-5.55336,92.3117,-0.549257,0.52,-5.145428657531738,2.4355090856552124,1.50886,628.6599731445312,,,,,,,497.7,4.013709677,497.7,4.013709677,,,,,,,,,,,,,,,,,,,"Josh Jung","26299",673962
"Vinnie Pasquantino","KCR",146.37,628.353,562.613,144.485,88.457,30.4888,1.80237,23.7372,73.4387,86.8403,51.9313,3.41726,90.5864,6.06948,6.70947,1.02969,11.5611,0.91463,0.319414,0.256811,0.0826466,0.144165,0.573279,0.322778,0.443983,0.329173,0.766761,0.187171,2.62681,0.265381,,-0.892186,82.4676,8.22282,108.282,-0.892186,-0.22,5.241458833217621,-12.159351080656052,1.50491,76.63999938964844,,,,,,,743.3,5.09109589,743.3,5.09109589,,,,,,,,,,,,,,,,,,,"Vinnie Pasquantino","27676",686469
