Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Davison Palermo","COL",0,0,0,5.92828,1,0,0,0,,1.35938,6,1,1,1,0,1,0,0,1,5.85621,4.31363,1.35761,1.39441,0.151515,0.111604,0.039910443127155304,0.283976,1.54812,0.308939,0.622499,,,5.44029,-0.0109598,-0.0161048,999,,,,,,,6.459441161155702,4.751741555696977,5.7969197034835815,4.264372654360272,,,,,,,,,,,,,,,,,,,"Davison Palermo","sa3020480",801754
"Mason Hickman",,0,0,0,4.83126,1,0,0,0,,1.53277,7,2,1,1,0,1,0,0,1,7.72629,4.77656,1.61754,1.30207,0.189415,0.117101,0.07231467217206955,0.248074,1.50971,0.283471,0.706416,,,5.05666,-0.0109953,-0.0224429,999,,,,,,,5.1424691677093515,3.355025372198952,6.663830518722534,4.347584737451443,,,,,,,,,,,,,,,,,,,"Mason Hickman","sa3015033",668971
"Gabriel Ponce",,0,0,0,4.95012,1,0,0,0,,1.56819,7,2,1,1,0,1,0,0,1,8.21957,4.95137,1.66006,1.43275,0.199608,0.120241,0.07936631888151169,0.245478,1.52447,0.281408,0.709694,,,5.19706,-0.0110178,-0.0200367,999,,,,,,,5.404590845108033,3.4463922759206187,6.84093976020813,4.362321334825906,,,,,,,,,,,,,,,,,,,"Gabriel Ponce","sa3009985",676362
"Daniel Harper","PHI",0,0,0,5.2733,1,0,0,0,,1.17831,5,1,1,1,0,1,0,0,1,6.8316,4.30071,1.58848,1.52091,0.171146,0.107742,0.06340397894382477,0.257035,1.48151,0.280402,0.675989,,,5.40531,-0.0110267,-0.035636,999,,,,,,,5.119524264335633,4.34478744569102,4.891570448875427,4.151329846025283,,,,,,,,,,,,,,,,,,,"Daniel Harper","sa3020316",679702
"Cayne Ueckert",,0,0,0,4.95042,1,0,0,0,,1.07754,5,1,1,1,0,1,0,0,1,7.66146,5.10752,1.50004,1.35743,0.181286,0.120855,0.06043165177106857,0.249639,1.58365,0.282013,0.716128,,,5.26907,-0.0110368,-0.0439935,999,,,,,,,4.373800706863404,4.05905871248202,4.38770318031311,4.071960753467228,,,,,,,,,,,,,,,,,,,"Cayne Ueckert","sa3010789",681145
"Jack Dallas","PHI",0,0,0,5.23254,1,0,0,0,,1.51895,6,2,1,1,0,1,0,0,1,5.99524,3.48967,1.718,1.44719,0.158419,0.0922117,0.06620758026838303,0.263343,1.38039,0.282703,0.645202,,,5.19968,-0.0110931,-0.0181241,999,,,,,,,5.040231657028198,3.3182335916259755,6.5947511196136475,4.341650579294512,,,,,,,,,,,,,,,,,,,"Jack Dallas","sa3020490",806585
"Calvin Schapira","SEA",0,0,0,4.8044,1,0,0,0,,1.08519,5,1,1,1,0,1,0,0,1,6.60642,4.46131,1.48082,1.25577,0.16418,0.110871,0.05330929160118103,0.249498,1.47418,0.275227,0.696828,,,5.12856,-0.0110938,-0.05055,999,,,,,,,4.430370259284974,4.082593810765081,4.425925850868225,4.078498280768078,,,,,,,,,,,,,,,,,,,"Calvin Schapira","sa3067024",681064
"Andrew Dutkanych IV","STL",0,0,0,4.82868,1,0,0,0,,1.91111,9,2,1,1,0,1,0,0,2,7.48947,4.37978,1.71001,1.19598,0.185886,0.108704,0.07718131691217422,0.25767,1.50105,0.296628,0.695853,,,4.81803,-0.0110958,-0.0012638,999,,,,,,,9.942222261428835,5.202325587487983,10.555555582046509,5.523255812502861,,,,,,,,,,,,,,,,,,,"Andrew Dutkanych IV","sa3030700",702254
"Austin Pruitt","ATH",0,0,0,5.32008,1,0,0,0,,1.36666,6,1,1,1,0,0,0,0,1,5.77111,2.97436,1.94029,1.58709,0.146259,0.07538,0.07087887078523636,0.271788,1.41938,0.286171,0.659914,,,5.27861,-0.0111049,-0.0311313,999,,,,,,,9.513276052474977,6.960973123153955,8.83329463005066,6.463422922820154,,,,,,,,,,,,,,,,,,,"Austin Pruitt","15290",643493
"Emiliano Teodo","TEX",1,1,0,4.3077,14,0,0,1,,14,62,12,7,7,2,8,,1,14,9.10583,5.30289,1.71714,1.087,0.228462,0.133048,0.09541420638561249,0.229762,1.45843,0.282368,0.725687,,,4.61807,-0.0111103,-0.00818769,999,,,,,,,52.800000000000026,3.771428571428573,49,3.5,,,,,,,,,,,,,,,,,,,"Emiliano Teodo","sa3015158",693713
"Mason Fox",,0,0,0,5.09056,1,0,0,0,,1.33703,6,1,1,1,0,1,0,0,1,7.31601,4.71677,1.55106,1.37284,0.179317,0.115609,0.06370804458856583,0.255114,1.53286,0.286484,0.693609,,,5.22949,-0.0111604,-0.0305021,999,,,,,,,6.294025039672853,4.707465880349051,5.685152053833008,4.2520738556525135,,,,,,,,,,,,,,,,,,,"Mason Fox","sa3007460",663674
"Woo-Suk Go","DET",0,0,0,5.22349,1,0,0,0,,1.24638,6,1,1,1,0,1,0,0,1,6.23014,4.36575,1.42705,1.29161,0.14941,0.104698,0.0447114035487175,0.270047,1.59054,0.295273,0.68841,,,5.23509,-0.0111704,-0.0324251,999,,,,,,,5.623202085494995,4.511632190961555,5.231893301010132,4.197675608600432,,,,,,,,,,,,,,,,,,,"Woo-Suk Go","sa3012630",808970
"Will Bednar","SFG",0,0,0,4.60592,1,0,0,0,,1.5113,7,1,1,1,0,1,0,0,2,10.129,6.05061,1.67405,1.25778,0.235511,0.140684,0.09482792019844055,0.233147,1.61527,0.288996,0.744079,,,4.90357,-0.0111729,-0.0225067,999,,,,,,,9.58363211154938,6.341309953519235,8.556508183479309,5.6616812790504785,,,,,,,,,,,,,,,,,,,"Will Bednar","sa3017844",687218
"Matthew Linskey",,0,0,0,4.98423,1,0,0,0,,1.498,6,1,1,1,0,1,0,0,1,7.72854,4.70201,1.64367,1.37616,0.202937,0.123466,0.07947080582380295,0.242109,1.40775,0.276899,0.672608,,,5.13001,-0.0112092,-0.0236106,999,,,,,,,7.485193133354187,4.996794238988672,6.489995360374451,4.33244284416352,,,,,,,,,,,,,,,,,,,"Matthew Linskey","sa3022795",700048
"Triston Polley",,0,0,0,5.10164,1,0,0,0,,1.38764,6,1,1,1,0,1,0,0,1,6.11742,4.70829,1.29929,1.15523,0.150565,0.115883,0.034682318568229675,0.263837,1.56173,0.290957,0.682048,,,5.17813,-0.0112206,-0.0300676,999,,,,,,,6.668559813499451,4.8056731923616,5.9382160902023315,4.279353664544889,,,,,,,,,,,,,,,,,,,"Triston Polley","sa3010258",687423
"Aidan Anderson","TEX",0,0,0,5.04029,1,0,0,0,,1.49755,7,2,1,1,0,1,0,0,1,6.75647,3.88919,1.73724,1.47006,0.170225,0.0979859,0.07223942875862122,0.255525,1.43561,0.278833,0.682666,,,5.20623,-0.0112359,-0.0244702,999,,,,,,,4.881877136230469,3.259907176736106,6.487754821777344,4.332243093021953,,,,,,,,,,,,,,,,,,,"Aidan Anderson","sa3011250",689379
"Hunter Dula",,0,0,0,5.09467,1,0,0,0,,1.20642,5,1,1,1,0,1,0,0,1,6.28736,4.13054,1.52216,1.2484,0.160806,0.105643,0.05516299605369568,0.263243,1.46826,0.290506,0.667143,,,5.07177,-0.0112663,-0.0381011,999,,,,,,,5.327538466453554,4.41597477287794,5.032120585441589,4.171104103577205,,,,,,,,,,,,,,,,,,,"Hunter Dula","sa3017392",702471
"Samuel Reyes",,0,0,0,5.14702,1,0,0,0,,1.76291,7,2,1,1,0,1,0,0,1,6.01056,3.84793,1.56202,1.22511,0.157337,0.100726,0.05661068856716156,0.267745,1.43633,0.294445,0.651573,,,4.99984,-0.0112781,-0.00692988,999,,,,,,,6.845535826683045,3.8830881146209353,7.8145512342453,4.432756147519505,,,,,,,,,,,,,,,,,,,"Samuel Reyes","sa3003036",672795
"Wilmy Sanchez","HOU",0,0,0,4.74468,1,0,0,0,,1.61636,8,2,1,1,0,1,0,0,2,8.56544,5.95284,1.43888,1.11493,0.204333,0.142008,0.06232483685016632,0.242678,1.61654,0.290628,0.72118,,,5.00802,-0.0112783,-0.0175253,999,,,,,,,7.7610600948333754,4.801568109048702,9.081797361373901,5.618674259750309,,,,,,,,,,,,,,,,,,,"Wilmy Sanchez","sa3019396",804522
"Alex Makarewich","LAD",0,0,0,4.76697,1,0,0,0,,1.36036,7,1,1,1,0,1,0,0,2,10.351,7.51024,1.37826,1.20521,0.235093,0.170572,0.06452032923698425,0.225731,1.73503,0.283367,0.747323,,,5.28371,-0.0112789,-0.0283796,999,,,,,,,8.46666419506073,6.223840770827603,7.8018001317977905,5.735099518232748,,,,,,,,,,,,,,,,,,,"Alex Makarewich","sa3023642",801317
"Conor Larkin","TOR",0,0,0,5.32784,1,0,0,0,,1.25146,5,1,1,1,0,1,0,0,1,6.64286,4.66759,1.42319,1.37958,0.173606,0.121984,0.05162215232849121,0.255161,1.45774,0.281751,0.652516,,,5.36485,-0.01131,-0.0361488,999,,,,,,,5.6607948541641235,4.523357074687676,5.2572938203811646,4.200932520746576,,,,,,,,,,,,,,,,,,,"Conor Larkin","sa3018092",680212
"Tyler Eckberg",,0,0,0,5.2083,1,0,0,0,,1.55595,7,2,1,1,0,1,0,0,1,5.7775,3.2597,1.7724,1.41831,0.151051,0.085224,0.06582743674516678,0.2682,1.39218,0.286893,0.648808,,,5.1283,-0.0113221,-0.0164553,999,,,,,,,5.314054155349733,3.4153044808562987,6.779766321182251,4.357307174331661,,,,,,,,,,,,,,,,,,,"Tyler Eckberg","sa3017365",690501
"Matt Keating","NYY",0,0,0,4.9885,1,0,0,0,,1.57637,7,1,1,1,0,1,0,0,1,7.06677,4.83276,1.46226,1.2767,0.184733,0.126333,0.05839942395687103,0.245407,1.43527,0.276742,0.671058,,,5.17889,-0.0113298,-0.0201464,999,,,,,,,8.06511595249176,5.116267878648092,6.881835103034973,4.365629966291136,,,,,,,,,,,,,,,,,,,"Matt Keating","sa3020625",702046
"Sal Romano",,0,0,0,5.18886,1,0,0,0,,1.67333,8,2,1,1,0,1,0,0,1,6.12545,3.90786,1.56747,1.29155,0.14601,0.0931503,0.052860014140605927,0.275487,1.58411,0.30042,0.689996,,,5.10131,-0.0113369,-0.00994566,999,,,,,,,6.182666325569154,3.6948206150672336,7.3666664361953735,4.402390421785038,,,,,,,,,,,,,,,,,,,"Sal Romano","13690",607219
"Chase Costello","MIL",0,0,0,4.93254,1,0,0,0,,1.56259,7,2,1,1,0,1,0,0,1,6.09932,4.22991,1.44195,1.17853,0.156804,0.108745,0.04805956035852432,0.257425,1.44835,0.283235,0.671727,,,5.0463,-0.0113756,-0.0181755,999,,,,,,,5.363196015357972,3.432238843044498,6.812970280647278,4.360038523071693,,,,,,,,,,,,,,,,,,,"Chase Costello","sa3020799",680774
"Luis Torres","TOR",0,0,0,4.98685,1,0,0,0,,1.87207,8,2,1,1,0,1,0,0,2,7.23179,4.5039,1.60567,1.30151,0.181277,0.112898,0.06837888807058334,0.254876,1.48906,0.287989,0.686978,,,5.06936,-0.0113965,-0.00422767,999,,,,,,,9.65335030555725,5.156499379970756,10.360371828079224,5.534166814292677,,,,,,,,,,,,,,,,,,,"Luis Torres","sa3018320",800187
"Kleyderve Andrade","PHI",0,0,0,5.14294,1,0,0,0,,1.45,6,1,1,1,0,1,0,0,1,7.72031,4.2695,1.80825,1.56455,0.193008,0.106738,0.08627022057771683,0.25177,1.46069,0.281536,0.687214,,,5.26034,-0.0114638,-0.0217038,999,,,,,,,7.130000352859497,4.917241460956657,6.250000238418579,4.310344850265738,,,,,,,,,,,,,,,,,,,"Kleyderve Andrade","sa3019745",804694
"Jack Carey","CLE",0,0,0,5.18473,1,0,0,0,,1.43162,6,1,1,1,0,1,0,0,1,6.26716,4.14083,1.5135,1.2966,0.161667,0.106817,0.05485042929649353,0.263128,1.45899,0.289202,0.659975,,,5.1485,-0.0114913,-0.0223957,999,,,,,,,6.993965959548952,4.885360996842941,6.158085107803345,4.301489165789706,,,,,,,,,,,,,,,,,,,"Jack Carey","sa3017887",681004
"Chris Veach","NYY",0,0,0,5.09591,1,0,0,0,,1.32558,6,1,1,1,0,1,0,0,1,7.25298,4.71811,1.53726,1.45459,0.18673,0.121469,0.06526096910238266,0.243969,1.43629,0.270827,0.675908,,,5.35662,-0.0114929,-0.0329317,999,,,,,,,6.209302592277528,4.684210600152899,5.627907156944275,4.245614055598027,,,,,,,,,,,,,,,,,,,"Chris Veach","sa3067067",810102
"Dailoui Abad",,0,0,0,5.42201,1,0,0,0,,0.983822,5,1,1,1,0,0,0,0,1,6.17281,4.28516,1.44051,1.59724,0.147694,0.102529,0.045165054500103,0.263785,1.56119,0.279251,0.688022,,,5.66181,-0.0114992,-0.047435,999,,,,,,,6.680286240577699,6.790133869290327,6.919112324714661,7.032887102365581,,,,,,,,,,,,,,,,,,,"Dailoui Abad","sa3016027",699060
"Michael Stryffeler",,0,0,0,4.93243,1,0,0,0,,1.27346,6,1,1,1,0,1,0,0,1,7.38481,5.00147,1.47653,1.16999,0.177988,0.120545,0.05744296312332153,0.257535,1.58526,0.295208,0.703129,,,5.02114,-0.011534,-0.0347014,999,,,,,,,5.823628926277161,4.5730635609264985,5.367316842079163,4.214739878035139,,,,,,,,,,,,,,,,,,,"Michael Stryffeler","sa3010005",691068
"Larson Kindreich","TEX",0,0,0,4.94099,1,0,0,0,,1.64706,7,1,1,1,0,1,0,0,1,7.98456,5.10419,1.56432,1.31309,0.202887,0.129697,0.07319004833698273,0.242688,1.47735,0.281258,0.689443,,,5.12401,-0.0115618,-0.0167846,999,,,,,,,8.58823368549347,5.214285425811361,7.235293030738831,4.392857062725378,,,,,,,,,,,,,,,,,,,"Larson Kindreich","sa3017505",695465
"Houston Roth","SEA",0,0,0,4.93595,1,0,0,0,,1.89912,8,2,1,1,0,1,0,0,2,7.59584,4.20826,1.80499,1.37161,0.198934,0.110213,0.08872023224830627,0.248521,1.39314,0.283428,0.673114,,,4.98318,-0.0115972,-0.00367777,999,,,,,,,9.853490447998048,5.18844977231778,10.495601654052734,5.526559578019577,,,,,,,,,,,,,,,,,,,"Houston Roth","sa3011527",674175
"Vin Timpanelli",,0,0,0,5.22894,1,0,0,0,,1.31999,6,1,1,1,0,1,0,0,1,7.71408,5.50558,1.40114,1.41802,0.179725,0.128271,0.05145415663719177,0.254465,1.65441,0.287111,0.711269,,,5.48378,-0.0116267,-0.0254059,999,,,,,,,6.167893648147583,4.672697578453661,5.599928140640259,4.242415994014906,,,,,,,,,,,,,,,,,,,"Vin Timpanelli","sa3014814",695935
"Christian Herberholz","BAL",0,0,0,5.20357,1,0,0,0,,1.52258,6,2,1,1,0,1,0,0,1,5.88887,3.65116,1.61288,1.32016,0.155195,0.0962227,0.05897259712219238,0.266707,1.40903,0.289317,0.645973,,,5.09572,-0.0116457,-0.023229,999,,,,,,,5.067096614837648,3.3279660441022054,6.612903118133545,4.343220329693904,,,,,,,,,,,,,,,,,,,"Christian Herberholz","sa3066289",815179
"Jackson Wolf","SDP",0,1,0,4.76167,6,0,0,1,,6,27,6,3,3,1,2,,0,5,7.18065,3.35804,2.13835,1.45389,0.177664,0.0830848,0.09457927942276001,0.255746,1.4135,0.282709,0.703789,,,4.90774,-0.0116584,-0.00348938,999,,,,,,,24.500000000000007,4.083333333333335,25,4.166666666666667,,,,,,,,,,,,,,,,,,,"Jackson Wolf","29832",680232
"Michael Arias","NYY",0,0,0,4.78249,1,0,0,0,,1.94601,9,2,1,1,0,1,0,0,2,8.26186,5.55011,1.48859,1.19484,0.200996,0.135024,0.06597168743610382,0.242541,1.5607,0.285508,0.713037,,,5.04997,-0.0116589,-0.000874027,999,,,,,,,10.20044836997986,5.241733868176532,10.730032682418823,5.513872888529397,,,,,,,,,,,,,,,,,,,"Michael Arias","sa3017036",683522
"Garrett Acton","MIA",1,1,0,4.38888,20,0,0,1,,20,88,18,11,10,3,9,,1,20,9.07877,3.84467,2.36139,1.42152,0.230572,0.0976424,0.13292942196130753,0.235038,1.34321,0.277618,0.722395,,,4.60385,-0.0116764,-0.0258756,999,,,,,,,78.3,3.915,75,3.75,,,,,,,,,,,,,,,,,,,"Garrett Acton","27583",670183
"Michael Hobbs","SEA",0,0,0,4.70938,1,0,0,0,,1.19453,5,1,1,1,0,1,0,0,1,7.72271,5.32507,1.45026,1.18851,0.195549,0.134837,0.06071130931377411,0.236858,1.47762,0.274115,0.700915,,,5.07869,-0.0116797,-0.0451434,999,,,,,,,5.239503550529481,4.386256089189049,4.9726375341415405,4.162848913663625,,,,,,,,,,,,,,,,,,,"Michael Hobbs","sa3017498",669419
"Matt Tabor",,0,0,0,4.48349,1,0,0,0,,1.18517,6,1,1,1,0,1,0,0,1,8.82862,4.77636,1.8484,1.53755,0.187861,0.101634,0.08622641116380692,0.24054,1.64444,0.271076,0.783008,,,5.16895,-0.0116893,-0.0456076,999,,,,,,,5.170276045799255,4.362467331600138,4.925862193107605,4.156240925444483,,,,,,,,,,,,,,,,,,,"Matt Tabor","sa3005334",675652
"Keyshawn Askew","TBR",0,0,0,4.90957,1,0,0,0,,1.681,8,2,1,1,0,1,0,0,1,6.89478,5.45849,1.26313,1.0586,0.168178,0.133144,0.035034164786338806,0.253352,1.59226,0.288691,0.697993,,,5.12514,-0.0116991,-0.0127213,999,,,,,,,6.239390254020692,3.7117163250690246,7.404993414878845,4.405115536301455,,,,,,,,,,,,,,,,,,,"Keyshawn Askew","sa3017916",681094
"Brock Moore","SEA",0,0,0,4.65767,1,0,0,0,,0.734037,4,1,0,0,0,1,0,0,1,10.1794,7.46311,1.36397,1.42988,0.196718,0.144225,0.052492886781692505,0.23475,1.96665,0.275234,0.803456,,,5.65153,-0.0117146,0.0401566,999,,,,,,,1.8318732261657718,2.4956145530656038,2.67018461227417,3.63767070918489,,,,,,,,,,,,,,,,,,,"Brock Moore","sa3025654",822160
"Josan Méndez",,0,0,0,5.34416,1,0,0,0,,1.45621,7,2,1,1,0,1,0,0,1,4.69025,3.22143,1.45595,1.26403,0.116221,0.0798243,0.036396242678165436,0.284553,1.51807,0.298551,0.658005,,,5.13972,-0.0117424,-0.0216398,999,,,,,,,4.575979709625245,3.1423824806370613,6.281067371368408,4.313287496876946,,,,,,,,,,,,,,,,,,,"Josan Mendez","sa3006122",678424
"Michael Gomez",,0,0,0,4.99618,1,0,0,0,,1.44503,7,2,1,1,0,1,0,0,1,6.82239,4.28485,1.59221,1.2792,0.163802,0.102877,0.06092505902051926,0.263712,1.55666,0.293503,0.699975,,,5.05756,-0.0117548,-0.0256743,999,,,,,,,4.493199753761291,3.109422711956551,6.225134968757629,4.307971405154283,,,,,,,,,,,,,,,,,,,"Michael Gomez","sa3008454",676546
"Zeke Wood","STL",0,0,0,5.21076,1,0,0,0,,0.933333,5,1,1,1,0,1,0,0,1,7.12534,4.86258,1.46534,1.45735,0.152881,0.104331,0.04854957014322281,0.269514,1.77397,0.295755,0.737818,,,5.46023,-0.0117712,-0.0515402,999,,,,,,,3.3066666960716247,3.5428571592788307,3.6666666865348816,3.9285714331330084,,,,,,,,,,,,,,,,,,,"Zeke Wood","sa3068853",699575
"Timmy Manning",,0,0,0,5.09021,1,0,0,0,,1.44915,6,1,1,1,0,1,0,0,1,5.66051,3.98994,1.41869,1.08964,0.1494,0.105308,0.04409176856279373,0.268801,1.44242,0.295945,0.64787,,,4.92998,-0.0117945,-0.0257139,999,,,,,,,7.1236771106719985,4.915777496369377,6.245727777481079,4.309938193435938,,,,,,,,,,,,,,,,,,,"Timmy Manning","sa3023173",690995
"Adam Boucher",,0,0,0,5.23508,1,0,0,0,,1.27786,6,1,1,1,0,1,0,0,1,6.52408,4.97404,1.31163,1.29629,0.166176,0.126694,0.03948137164115906,0.254535,1.50847,0.281263,0.668149,,,5.37922,-0.0118049,-0.0333766,999,,,,,,,5.856183743476869,4.582795859019027,5.389313340187073,4.217443294171952,,,,,,,,,,,,,,,,,,,"Adam Boucher","sa3023128",694780
"Cole Paplham","SDP",0,0,0,4.92558,1,0,0,0,,1.08667,5,1,1,1,0,1,0,0,1,7.01886,5.49495,1.27733,1.21048,0.160473,0.125632,0.03484120965003967,0.253342,1.67174,0.283012,0.723981,,,5.3371,-0.0118198,-0.0454973,999,,,,,,,4.441322135925294,4.087111951281802,4.43332576751709,4.0797533198005,,,,,,,,,,,,,,,,,,,"Cole Paplham","sa3020749",800996
"David Leal",,0,0,0,5.15743,1,0,0,0,,1.75687,8,2,1,1,0,1,0,0,1,6.12685,3.57424,1.71417,1.33787,0.156264,0.0911604,0.06510376930236816,0.269395,1.45048,0.293671,0.663723,,,5.04543,-0.0118244,-0.00828161,999,,,,,,,6.800858521461488,3.8710022861749898,7.784363865852356,4.430806820350805,,,,,,,,,,,,,,,,,,,"David Leal","sa1171029",687578
"Jack Sinclair","WSN",0,0,0,5.30498,1,0,0,0,,1.23464,6,1,1,1,0,1,0,0,1,6.42461,4.61133,1.39322,1.31916,0.159636,0.11458,0.04505543410778046,0.264719,1.54617,0.291386,0.672926,,,5.3122,-0.011844,-0.0343242,999,,,,,,,5.536314845085144,4.484163532922586,5.173185706138611,4.190045425811829,,,,,,,,,,,,,,,,,,,"Jack Sinclair","sa3017596",695378
"Hale Sims",,0,0,0,5.33793,1,0,0,0,,1.4751,6,2,1,1,0,1,0,0,1,5.73595,3.77121,1.52098,1.45251,0.145939,0.0959504,0.04998856782913208,0.266787,1.45894,0.283468,0.657866,,,5.36597,-0.0118563,-0.0239571,999,,,,,,,4.715705895423889,3.1968819937486646,6.375476956367493,4.322077740927204,,,,,,,,,,,,,,,,,,,"Hale Sims","sa3025046",801512
"Diego Barrera","ATH",0,0,0,5.32614,1,0,0,0,,1.43797,6,1,1,1,0,1,0,0,1,5.87037,3.73538,1.57156,1.3657,0.153698,0.0977999,0.05589825659990311,0.268679,1.43059,0.290278,0.643784,,,5.1953,-0.0118634,-0.024843,999,,,,,,,7.040975666046144,4.896470170023555,6.18984842300415,4.304575047228765,,,,,,,,,,,,,,,,,,,"Diego Barrera","sa3023203",685290
"Ivran Romero","MIN",0,0,0,5.1827,1,0,0,0,,1.50556,7,2,1,1,0,1,0,0,1,6.09517,4.22703,1.44195,1.25119,0.152943,0.106067,0.04687634855508804,0.266983,1.51253,0.292521,0.670439,,,5.15383,-0.0118877,-0.0219054,999,,,,,,,4.941110777854919,3.2819186960069326,6.527777552604675,4.335793338065634,,,,,,,,,,,,,,,,,,,"Ivran Romero","sa3066699",813676
"Jay Driver","CLE",0,0,0,5.07762,1,0,0,0,,1.27396,6,1,1,1,0,1,0,0,1,6.88961,4.95003,1.39183,1.25053,0.169993,0.122136,0.047856926918029785,0.255935,1.54754,0.28685,0.68834,,,5.22715,-0.0118945,-0.0355912,999,,,,,,,5.827273082733155,4.574156326414963,5.369779109954834,4.215043424004156,,,,,,,,,,,,,,,,,,,"Jay Driver","sa3023044",807718
"Tyler Myrick","SFG",0,0,0,5.17537,1,0,0,0,,1.32704,6,1,1,1,0,1,0,0,1,5.24674,3.65882,1.434,1.16094,0.134999,0.0941419,0.04085736721754074,0.274678,1.46748,0.295807,0.652278,,,5.01362,-0.0118984,-0.0319728,999,,,,,,,6.2200727462768555,4.687189139194494,5.635184288024902,4.246441427554026,,,,,,,,,,,,,,,,,,,"Tyler Myrick","sa3017541",686924
"Jacob Webb","BOS",0,0,0,5.19741,1,0,0,0,,1.74248,8,2,1,1,0,1,0,0,1,6.77378,4.33336,1.56317,1.29557,0.166672,0.106624,0.06004766374826431,0.267774,1.54745,0.298943,0.6811,,,5.10593,-0.0119305,-0.00632729,999,,,,,,,6.6943461179733275,3.841851368015612,7.712396025657654,4.426105059357357,,,,,,,,,,,,,,,,,,,"Jacob Webb","sa3017547",701288
"Tanner Dodson",,0,0,0,5.24451,1,0,0,0,,1.33662,6,1,1,1,0,1,0,0,1,6.10341,4.89861,1.24595,1.11718,0.146285,0.117409,0.02887646108865738,0.272291,1.64301,0.301468,0.685087,,,5.19484,-0.0119375,-0.0300265,999,,,,,,,6.291006326675415,4.7066441249609134,5.683112382888794,4.25184559026692,,,,,,,,,,,,,,,,,,,"Tanner Dodson","sa3007008",663541
"Kanoa Pagan",,0,0,0,4.95013,1,0,0,0,,1.20574,6,1,1,1,0,1,0,0,1,7.16735,4.51492,1.58748,1.32231,0.160761,0.101268,0.05949309468269348,0.264624,1.66451,0.294381,0.729205,,,5.13053,-0.0119699,-0.0381359,999,,,,,,,5.322439646720888,4.414269521028305,5.028675436973572,4.1706304225078625,,,,,,,,,,,,,,,,,,,"Kanoa Pagan","sa3011558",689635
"Carlos A. Francisco",,0,0,0,5.31717,1,0,0,0,,1.25854,6,1,1,1,0,1,0,0,1,6.4818,4.82081,1.34455,1.32087,0.16333,0.121476,0.041854128241539,0.260267,1.52974,0.286983,0.667886,,,5.37253,-0.011976,-0.0315506,999,,,,,,,5.713168025016785,4.539534052382568,5.292681097984314,4.205426125661824,,,,,,,,,,,,,,,,,,,"Carlos A. Francisco","sa3010827",687956
"Franklin Sanchez","MIA",0,0,0,5.04347,1,0,0,0,,1.10107,6,1,1,1,0,1,0,0,1,8.88626,6.80807,1.30525,1.22889,0.196116,0.150251,0.04586467146873474,0.248224,1.80181,0.294359,0.738675,,,5.4052,-0.0119816,-0.0397987,999,,,,,,,4.547899818420412,4.130445808897471,4.505337715148926,4.091790502471519,,,,,,,,,,,,,,,,,,,"Franklin Sanchez","sa3015157",692845
"Ryan Brady","KCR",0,0,0,5.28757,1,0,0,0,,1.71382,8,2,1,1,0,1,0,0,1,5.79532,3.60456,1.60777,1.28578,0.144481,0.0898637,0.054616935551166534,0.278779,1.51731,0.302534,0.664711,,,5.05681,-0.0119834,-0.00894091,999,,,,,,,6.482231688499451,3.7823401805846935,7.5690754652023315,4.416506480739467,,,,,,,,,,,,,,,,,,,"Ryan Brady","sa3020313",676433
"Zane Barnhart","BAL",0,0,0,5.25718,1,0,0,0,,1.35022,6,1,1,1,0,1,0,0,1,6.58357,4.50999,1.45978,1.29125,0.17236,0.118073,0.054287105798721313,0.259549,1.45915,0.289245,0.652593,,,5.196,-0.0119869,-0.0320027,999,,,,,,,6.391619801521301,4.733765642689502,5.751094460487366,4.259379345191528,,,,,,,,,,,,,,,,,,,"Zane Barnhart","sa3023226",813829
"Ryan Middendorf",,0,0,0,5.01578,1,0,0,0,,1.11053,5,1,1,1,0,1,0,0,1,6.46679,4.51704,1.43164,1.41336,0.146727,0.102489,0.044238731265068054,0.259548,1.62779,0.279827,0.723817,,,5.41703,-0.0119884,-0.0413183,999,,,,,,,4.617900967597961,4.158296296701821,4.5526357889175415,4.099526749083839,,,,,,,,,,,,,,,,,,,"Ryan Middendorf","sa3019506",805437
"Michael Brewer",,0,0,0,5.145,1,0,0,0,,1.26287,6,1,1,1,0,1,0,0,1,7.33412,4.74404,1.54597,1.47031,0.179077,0.115835,0.06324181705713272,0.252247,1.5281,0.280139,0.695495,,,5.37608,-0.0120006,-0.0363688,999,,,,,,,5.745265007019043,4.549358527554732,5.31436824798584,4.208155146542981,,,,,,,,,,,,,,,,,,,"Michael Brewer","sa3015149",688703
