All Starting Pitchers  Season   Projections Standard Categories
Avail,Player,INNs,APP,GS,QS,CG,W,L,S,BS,HD,K,BB,H,ERA,WHIP,Rank,
W ,Michael Burrows P | HOU ,121,26,26,3,0,2,4,0,0,0,124,42,100,3.50,1.17,278
W ,Connelly Early P | BOS ,48,25,12,3,0,5,4,0,0,1,50,15,43,3.75,1.21,279
W ,Roki Sasaki P | LAD ,67,25,16,4,0,4,4,0,0,1,48,32,51,3.49,1.24,280
W ,Parker Messick P | CLE ,48,25,12,5,0,4,4,0,0,1,43,13,45,3.38,1.21,282
W ,Andrew Painter P | PHI ,53,23,12,4,0,4,4,0,0,1,49,18,50,4.08,1.28,283
W ,Mick Abel P | MIN ,51,25,13,4,0,4,5,0,0,1,50,19,51,5.12,1.37,284
W ,Michael Wacha P | KC,169,29,29,14,0,11,10,0,0,0,131,44,150,3.14,1.15,328
W ,Jameson Taillon P | CHC,153,26,26,16,0,12,7,0,0,0,117,32,134,3.47,1.08,340
W ,Tyler Mahle P | SF ,144,26,26,12,0,12,5,0,0,0,114,47,121,2.94,1.17,344
W ,Brady Singer P | CIN ,163,29,29,14,0,12,10,0,0,0,153,46,148,3.70,1.19,347
W ,Spencer Arrighetti P | HOU,141,26,26,10,0,11,9,0,0,0,150,48,115,3.70,1.16,355
W ,Chris Bassitt P | BAL,155,26,26,11,1,10,8,0,0,0,148,44,145,3.37,1.22,367
W ,Nick Martinez P | TB,151,26,26,12,0,13,7,0,0,0,119,31,136,4.11,1.11,368
W ,Cristian Javier P | HOU ,129,26,26,9,0,9,9,0,0,0,118,44,102,3.07,1.13,383
W ,Seth Lugo P | KC ,156,26,26,15,0,10,6,0,0,0,134,48,141,3.46,1.21,393
W ,Grant Holmes P | ATL ,143,26,26,11,0,8,6,0,0,0,153,49,126,3.34,1.22,398
W ,Yusei Kikuchi P | LAA ,172,30,30,12,0,6,10,0,0,0,173,61,153,3.24,1.24,400
W ,Luis Severino P | ATH ,162,27,27,12,0,9,8,0,0,0,127,44,146,3.50,1.17,407
W ,Mitch Keller P | PIT,169,30,30,17,0,9,11,0,0,0,148,48,160,3.73,1.23,427
W ,Reynaldo Lopez P | ATL ,142,26,26,15,0,8,5,0,0,0,144,47,136,3.17,1.29,431
W ,Luis Morales P | ATH ,156,29,29,11,0,11,9,0,0,0,142,53,142,4.04,1.25,432
W ,Bailey Ober P | MIN ,164,29,29,13,1,9,8,0,0,0,153,37,160,4.17,1.20,450
W ,Jeffrey Springs P | ATH ,145,27,27,13,0,10,8,0,0,0,120,44,134,3.79,1.23,466
W ,Johan Oviedo P | BOS ,133,26,26,6,0,8,5,0,0,0,131,47,110,3.79,1.18,468
W ,Brandon Pfaadt P | ARI,147,26,26,11,0,11,7,0,0,0,131,36,149,4.10,1.26,469
W ,Slade Cecconi P | CLE ,147,26,26,12,0,7,7,0,0,0,123,42,123,3.73,1.12,476
W ,Brayan Bello P | BOS,147,26,26,14,1,10,8,0,0,0,119,49,137,3.61,1.27,479
W ,David Peterson P | NYM,152,26,26,14,1,10,4,0,0,0,132,55,145,3.67,1.32,489
W ,Braxton Garrett P | MIA ,137,26,26,9,1,8,8,0,0,0,131,34,133,3.94,1.22,508
W ,Jose Soriano P | LAA ,147,27,27,14,0,9,9,0,0,0,128,57,135,3.73,1.31,528
W ,Quinn Priester P | MIL ,132,24,24,9,0,9,5,0,0,0,111,42,127,3.61,1.28,534
W ,Davis Martin P | CHW,148,26,26,10,0,9,8,0,0,0,111,53,136,3.65,1.28,541
W ,Justin Verlander P | DET,138,26,26,12,0,7,6,0,0,0,124,41,130,3.65,1.24,542
W ,Rhett Lowder P | CIN ,98,25,20,6,0,7,6,0,0,0,87,31,84,3.03,1.17,551
W ,Taj Bradley P | MIN ,144,26,26,13,0,7,8,0,0,0,140,45,136,4.00,1.26,559
W ,Zebby Matthews P | MIN ,129,26,26,6,0,7,10,0,0,0,140,34,131,3.98,1.28,568
W ,Aaron Civale P | ATH ,136,26,26,6,0,9,7,0,0,0,118,43,128,4.10,1.26,570
W ,Erick Fedde P | CHW ,149,26,26,9,1,8,8,0,0,0,107,55,128,3.75,1.23,572
W ,Logan Taylor Allen P | CLE ,142,26,26,7,0,8,8,0,0,0,117,49,134,3.68,1.29,575
W ,Eduardo Rodriguez P | ARI,158,29,29,9,0,9,9,0,0,0,144,48,166,4.04,1.35,577
W ,Matthew Liberatore P | STL ,144,27,27,11,0,7,10,0,0,0,117,36,144,3.81,1.25,596
W ,Kyle Harrison P | MIL ,136,26,26,9,0,6,7,0,0,0,132,43,126,3.97,1.24,599
W ,Michael McGreevy P | STL,148,26,26,13,0,9,9,0,0,0,95,29,151,4.13,1.22,610
W ,Zach Eflin P | BAL,146,26,26,13,0,10,9,0,0,0,113,29,159,4.44,1.29,622
W ,Dustin May P | STL,145,26,26,13,0,8,11,0,0,0,130,48,143,4.28,1.32,633
W ,Richard Fitts P | STL ,128,26,26,6,0,7,7,0,0,0,100,33,129,3.73,1.27,634
W ,Simeon Woods Richardson P | MIN ,130,26,26,5,0,5,5,0,0,0,120,45,114,3.88,1.22,635
W ,Hunter Greene P | CIN ,70,12,12,7,0,5,2,0,0,0,80,20,59,3.09,1.13,640
W ,Luis Gil P | NYY,82,25,18,5,0,7,5,0,0,0,75,36,63,3.51,1.21,643
